game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff
401813287,2025,2025-11-09,Oklahoma State Cowboys,Texas A&M Aggies,0,0,,,,,False,Gallagher-Iba Arena,2025-11-09 19:00:00+00:00,nan::oklahomastate,a234c864240c38ec9551a23445ce3bf8,SportsBet,totals,full_game,2025-11-09 19:00:00+00:00,2025-11-08 23:13:55+00:00,Oklahoma St Cowboys,Texas A&M Aggies,,,,,,,169.5,-125.0,-120.0,2025-11-09,0
401813287,2025,2025-11-09,Oklahoma State Cowboys,Texas A&M Aggies,0,0,,,,,False,Gallagher-Iba Arena,2025-11-09 19:00:00+00:00,nan::oklahomastate,a234c864240c38ec9551a23445ce3bf8,TAB,h2h,2h,2025-11-09 19:00:00+00:00,2025-11-08 23:13:20+00:00,Oklahoma St Cowboys,Texas A&M Aggies,125.0,-154.0,,,,,,,,2025-11-09,0
401813287,2025,2025-11-09,Oklahoma State Cowboys,Texas A&M Aggies,0,0,,,,,False,Gallagher-Iba Arena,2025-11-09 19:00:00+00:00,nan::oklahomastate,a234c864240c38ec9551a23445ce3bf8,TAB,spreads,full_game,2025-11-09 19:00:00+00:00,2025-11-08 23:13:20+00:00,Oklahoma St Cowboys,Texas A&M Aggies,,,2.5,-111.0,-2.5,-111.0,,,,2025-11-09,0
401813287,2025,2025-11-09,Oklahoma State Cowboys,Texas A&M Aggies,0,0,,,,,False,Gallagher-Iba Arena,2025-11-09 19:00:00+00:00,nan::oklahomastate,a234c864240c38ec9551a23445ce3bf8,TAB,totals,full_game,2025-11-09 19:00:00+00:00,2025-11-08 23:13:20+00:00,Oklahoma St Cowboys,Texas A&M Aggies,,,,,,,169.5,-111.0,-111.0,2025-11-09,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,537b0c877fbb0ca90664f1f70b06bdf0,1xBet,h2h,2h,2025-11-08 23:02:34+00:00,2025-11-08 22:59:38+00:00,Presbyterian Blue Hose,East Tennessee St Buccaneers,187.0,-244.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,537b0c877fbb0ca90664f1f70b06bdf0,1xBet,spreads,full_game,2025-11-08 23:02:34+00:00,2025-11-08 22:59:38+00:00,Presbyterian Blue Hose,East Tennessee St Buccaneers,,,6.5,-120.0,-6.5,-120.0,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,537b0c877fbb0ca90664f1f70b06bdf0,1xBet,totals,full_game,2025-11-08 23:02:34+00:00,2025-11-08 22:59:38+00:00,Presbyterian Blue Hose,East Tennessee St Buccaneers,,,,,,,141.5,-125.0,-110.0,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,07c8d235bcfe31ad56bd96136b6ec5c2,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Norfolk St Spartans,William & Mary Tribe,110.0,-135.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,114251182f8261e7ceb13c0b5fabcf57,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,UC Santa Barbara Gauchos,San José St Spartans,-475.0,350.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,155a3d8cf32d35f92153086ef668a54c,BetMGM,h2h,2h,2025-11-08 20:00:00+00:00,2025-11-08 17:40:30+00:00,Georgia Southern Eagles,UNC Asheville Bulldogs,-235.0,190.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,18077621fd2153f2cda8cf51507f2c53,BetMGM,h2h,2h,2025-11-08 19:00:00+00:00,2025-11-08 17:40:30+00:00,NJIT Highlanders,Fairfield Stags,200.0,-250.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,1b4b5376f2c30de2b9708268526ff088,BetMGM,h2h,2h,2025-11-08 18:00:00+00:00,2025-11-08 17:40:30+00:00,Nebraska Cornhuskers,Florida Int'l Golden Panthers,-5000.0,1500.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,295f92c072091d3b8d29f74d6660e611,BetMGM,h2h,2h,2025-11-08 20:30:00+00:00,2025-11-08 17:40:30+00:00,La Salle Explorers,Monmouth Hawks,-220.0,180.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,3a960a75c33004673144aa9b6b651300,BetMGM,h2h,2h,2025-11-08 22:00:00+00:00,2025-11-08 21:52:04+00:00,Butler Bulldogs,IUPUI Jaguars,-2500.0,1150.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,537b0c877fbb0ca90664f1f70b06bdf0,BetMGM,h2h,2h,2025-11-08 23:00:00+00:00,2025-11-08 22:51:22+00:00,Presbyterian Blue Hose,East Tennessee St Buccaneers,195.0,-235.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,5e229ab726184ea5eeb87839ecc1e1e1,BetMGM,h2h,2h,2025-11-08 19:00:00+00:00,2025-11-08 17:40:30+00:00,Wofford Terriers,Milwaukee Panthers,125.0,-155.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,67f3d0fdadef97d1b0c453e96c4eb3a0,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,UCF Knights,Vanderbilt Commodores,375.0,-500.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,68a3c6a32597bdc4541583e30bacf078,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,New Mexico Lobos,UT-Arlington Mavericks,-1000.0,625.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,7b8a7a81e885a80cadaf27972fd20cf8,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Wyoming Cowboys,CSU Fullerton Titans,-1200.0,725.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,7b9c1547b39433a7db8e82bc4d53c9bf,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Colorado Buffaloes,Eastern Washington Eagles,-1600.0,875.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,872f3942bb3156b18861302f0409eff9,BetMGM,h2h,2h,2025-11-08 20:00:00+00:00,2025-11-08 17:40:30+00:00,Memphis Tigers,San Francisco Dons,-135.0,110.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,9aaeda8a76bf119e734902ca33256e09,BetMGM,h2h,2h,2025-11-08 18:00:00+00:00,2025-11-08 17:40:30+00:00,Saint Joseph's Hawks,Drexel Dragons,-500.0,375.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,9b7f9190296bd648210a92244b354bf4,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,UNC Greensboro Spartans,Elon Phoenix,-210.0,170.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,9c232e8f404374ee474cc20c724723df,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Stanford Cardinal,Montana Grizzlies,-900.0,600.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,a3a773e2eaa723eb60c59e32f11a9e51,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Boise State Broncos,Utah Valley Wolverines,-900.0,600.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,ada21de32dcee452e6710fb948f118a8,BetMGM,h2h,2h,2025-11-08 23:00:00+00:00,2025-11-08 22:51:22+00:00,Richmond Spiders,East Carolina Pirates,-225.0,185.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,cab291e231006875eeeb6f60dfc0cc1a,BetMGM,h2h,2h,2025-11-08 22:00:00+00:00,2025-11-08 21:52:04+00:00,Stony Brook Seawolves,Maine Black Bears,-175.0,145.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,d14d0721db53ac655d702133f337c800,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Virginia Tech Hokies,Providence Friars,110.0,-135.0,,,,,,,,2025-11-08,0
401817173,2025,2025-11-08,Richmond Spiders,East Carolina Pirates,0,0,,,,,False,Robins Center,2025-11-08 23:00:00+00:00,nan::nan,d2f2dc90c9532c682ea6db7a9559d859,BetMGM,h2h,2h,2025-11-08 21:00:00+00:00,2025-11-08 17:40:30+00:00,Air Force Falcons,Austin Peay Governors,125.0,-150.0,,,,,,,,2025-11-08,0
